Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
BBR;01/01/2025;701,50;701,50;701,50;701,50;0,00;0
BBR;31/12/2024;700,37;703,75;693,98;701,50;0,00;0
BBR;30/12/2024;692,85;700,18;689,75;695,39;0,00;0
BBR;29/12/2024;693,51;694,73;691,35;694,36;0,00;0
BBR;27/12/2024;686,18;694,83;684,68;693,51;0,00;0
BBR;26/12/2024;689,00;693,04;682,14;684,68;0,00;0
BBR;25/12/2024;687,68;687,68;687,68;687,68;0,00;0
BBR;24/12/2024;682,80;689,94;681,95;687,68;0,00;0
BBR;23/12/2024;684,02;685,90;673,77;679,69;0,00;0
BBR;22/12/2024;681,95;686,09;681,95;685,05;0,00;0
BBR;20/12/2024;677,06;684,96;672,93;681,95;0,00;0
BBR;19/12/2024;682,04;690,31;678,94;680,92;0,00;0
BBR;18/12/2024;688,25;693,70;684,39;686,09;0,00;0
BBR;17/12/2024;691,16;691,25;678,38;684,68;0,00;0
BBR;16/12/2024;694,07;695,01;689,28;690,97;0,00;0
BBR;15/12/2024;695,67;695,67;693,51;693,60;0,00;0
BBR;13/12/2024;688,81;697,27;686,18;696,33;0,00;0
BBR;12/12/2024;689,84;691,35;677,44;686,84;0,00;0
BBR;11/12/2024;677,76;689,17;677,25;687,40;0,00;0
BBR;10/12/2024;673,92;681,65;670,75;676,29;0,00;0
BBR;09/12/2024;673,40;681,52;672,78;676,31;0,00;0
BBR;08/12/2024;667,21;670,62;666,56;669,83;0,00;0
BBR;06/12/2024;674,64;677,27;665,33;667,81;0,00;0
BBR;05/12/2024;679,32;685,05;675,00;676,76;0,00;0
BBR;04/12/2024;693,51;698,02;679,22;679,60;0,00;0
BBR;03/12/2024;677,63;694,45;677,63;691,91;0,00;0
BBR;02/12/2024;679,79;685,05;672,27;675,09;0,00;0
BBR;01/12/2024;675,18;679,88;674,71;678,57;0,00;0
BBR;29/11/2024;678,85;689,19;674,43;675,18;0,00;0
BBR;28/11/2024;679,51;679,51;679,51;679,51;0,00;0
BBR;27/11/2024;679,69;684,68;673,96;679,51;0,00;0
BBR;26/11/2024;681,20;693,04;673,30;679,69;0,00;0
BBR;25/11/2024;698,87;701,40;679,88;681,20;0,00;0
BBR;24/11/2024;701,97;703,00;697,74;697,74;0,00;0
BBR;22/11/2024;697,46;703,38;685,80;701,40;0,00;0
BBR;21/11/2024;682,42;695,39;682,42;693,32;0,00;0
BBR;20/11/2024;685,33;691,63;680,35;681,29;0,00;0
BBR;19/11/2024;685,05;691,63;680,45;685,99;0,00;0
BBR;18/11/2024;668,13;687,68;663,53;686,18;0,00;0
BBR;17/11/2024;665,22;669,07;663,72;668,04;0,00;0
BBR;15/11/2024;668,23;678,57;663,53;665,22;0,00;0
BBR;14/11/2024;674,34;684,96;673,21;678,94;0,00;0
BBR;13/11/2024;674,62;680,16;662,96;676,50;0,00;0
BBR;12/11/2024;674,39;682,51;671,16;673,40;0,00;0
BBR;11/11/2024;693,21;694,98;671,63;673,74;0,00;0
BBR;10/11/2024;692,53;692,83;689,24;689,45;0,00;0
BBR;08/11/2024;704,53;704,53;689,15;693,28;0,00;0
BBR;07/11/2024;703,43;714,11;695,73;709,41;0,00;0
BBR;06/11/2024;700,56;713,81;689,37;703,47;0,00;0
BBR;05/11/2024;706,95;716,54;705,07;709,86;0,00;0
BBR;04/11/2024;698,02;708,55;698,02;705,63;0,00;0
BBR;03/11/2024;687,03;700,00;687,03;697,83;0,00;0
BBR;01/11/2024;696,52;704,32;686,37;687,03;0,00;0
BBR;31/10/2024;682,42;695,58;675,00;684,30;0,00;0
BBR;30/10/2024;668,42;682,89;668,04;678,19;0,00;0
BBR;29/10/2024;667,38;677,72;660,52;664,75;0,00;0
BBR;28/10/2024;679,69;683,17;665,97;667,29;0,00;0
BBR;27/10/2024;680,63;683,08;678,28;680,45;0,00;0
BBR;25/10/2024;696,99;711,65;693,89;710,80;0,00;0
BBR;24/10/2024;708,83;715,03;692,19;695,77;0,00;0
BBR;23/10/2024;709,49;710,80;696,42;700,75;0,00;0
BBR;22/10/2024;692,76;713,43;688,25;710,71;0,00;0
BBR;21/10/2024;686,46;697,46;684,86;694,73;0,00;0
BBR;20/10/2024;683,08;686,56;681,48;686,27;0,00;0
BBR;18/10/2024;696,24;700,00;677,91;683,08;0,00;0
BBR;17/10/2024;695,20;697,36;684,68;695,30;0,00;0
BBR;16/10/2024;696,14;700,28;686,84;693,51;0,00;0
BBR;15/10/2024;703,66;703,85;686,65;694,36;0,00;0
BBR;14/10/2024;730,35;731,67;718,98;724,53;0,00;0
BBR;13/10/2024;738,72;738,72;724,53;731,20;0,00;0
BBR;11/10/2024;738,81;742,10;729,04;738,72;0,00;0
BBR;10/10/2024;721,46;744,37;718,23;741,16;0,00;0
BBR;09/10/2024;725,78;730,56;704,64;716,35;0,00;0
BBR;08/10/2024;746,82;748,60;716,54;723,17;0,00;0
BBR;07/10/2024;729,32;761,01;728,59;758,43;0,00;0
BBR;06/10/2024;732,38;732,38;726,25;729,79;0,00;0
BBR;04/10/2024;728,57;745,11;727,34;733,55;0,00;0
BBR;03/10/2024;702,91;731,67;698,49;729,51;0,00;0
BBR;02/10/2024;700,56;715,41;691,72;694,54;0,00;0
BBR;01/10/2024;675,46;708,92;664,09;691,35;0,00;0
BBR;30/09/2024;675,37;684,02;667,57;673,87;0,00;0
BBR;29/09/2024;672,36;679,79;670,30;676,50;0,00;0
BBR;27/09/2024;666,35;675,56;662,21;672,36;0,00;0
BBR;26/09/2024;686,56;686,84;660,52;668,13;0,00;0
BBR;25/09/2024;697,93;700,75;681,57;685,15;0,00;0
BBR;24/09/2024;694,45;706,01;694,07;699,90;0,00;0
BBR;23/09/2024;697,83;699,53;680,54;688,06;0,00;0
BBR;22/09/2024;692,57;698,59;691,72;698,21;0,00;0
BBR;20/09/2024;694,45;696,80;688,06;692,57;0,00;0
BBR;19/09/2024;685,62;698,77;684,86;695,58;0,00;0
BBR;18/09/2024;683,17;689,19;673,40;684,96;0,00;0
BBR;17/09/2024;680,92;691,25;673,21;686,18;0,00;0
BBR;16/09/2024;667,95;683,45;666,54;678,10;0,00;0
BBR;15/09/2024;667,76;669,54;667,01;668,13;0,00;0
BBR;13/09/2024;674,06;681,95;666,54;667,76;0,00;0
BBR;12/09/2024;664,36;680,11;663,34;671,33;0,00;0
BBR;11/09/2024;651,93;665,22;646,37;660,31;0,00;0
BBR;10/09/2024;672,72;673,42;644,24;648,25;0,00;0
BBR;09/09/2024;675,30;677,89;663,28;673,38;0,00;0
BBR;08/09/2024;672,40;677,57;671,67;675,20;0,00;0
BBR;06/09/2024;683,36;690,97;663,90;667,85;0,00;0
BBR;05/09/2024;684,39;697,18;680,26;683,17;0,00;0
BBR;04/09/2024;689,19;703,00;682,61;683,27;0,00;0
BBR;03/09/2024;726,03;728,85;691,07;693,13;0,00;0
BBR;02/09/2024;723,02;723,02;723,02;723,02;0,00;0
BBR;30/08/2024;743,04;747,27;720,95;723,02;0,00;0
BBR;29/08/2024;730,45;747,65;723,77;740,78;0,00;0
BBR;28/08/2024;740,31;740,50;725,09;729,13;0,00;0
BBR;27/08/2024;753,00;756,20;738,34;739,28;0,00;0
BBR;26/08/2024;738,90;756,76;738,25;755,26;0,00;0
BBR;25/08/2024;734,49;740,03;734,49;739,37;0,00;0
BBR;23/08/2024;719,73;736,46;719,07;734,49;0,00;0
BBR;22/08/2024;709,49;723,77;707,42;719,45;0,00;0
BBR;21/08/2024;718,89;728,47;705,92;709,58;0,00;0
BBR;20/08/2024;719,73;730,54;715,31;719,73;0,00;0
BBR;19/08/2024;740,50;742,48;723,02;724,62;0,00;0
BBR;18/08/2024;741,25;741,91;737,31;739,75;0,00;0
BBR;16/08/2024;751,31;753,00;732,14;741,25;0,00;0
BBR;15/08/2024;744,45;757,14;742,76;753,47;0,00;0
BBR;14/08/2024;755,82;757,61;741,35;742,76;0,00;0
BBR;13/08/2024;758,74;764,66;750,28;751,22;0,00;0
BBR;12/08/2024;744,06;766,97;743,98;764,84;0,00;0
BBR;11/08/2024;743,12;745,16;741,42;743,70;0,00;0
BBR;09/08/2024;741,27;745,80;736,54;744,51;0,00;0
BBR;08/08/2024;736,14;743,08;727,29;740,15;0,00;0
BBR;07/08/2024;718,83;739,96;716,25;733,70;0,00;0
BBR;06/08/2024;725,93;727,63;710,52;717,95;0,00;0
BBR;05/08/2024;724,06;724,34;705,45;717,10;0,00;0
BBR;04/08/2024;721,89;727,44;717,76;724,81;0,00;0
BBR;02/08/2024;753,10;756,10;718,42;721,89;0,00;0
BBR;01/08/2024;764,66;768,70;746,89;747,36;0,00;0
BBR;31/07/2024;743,98;761,65;743,79;759,77;0,00;0
BBR;30/07/2024;739,28;744,36;732,70;733,74;0,00;0
BBR;29/07/2024;757,23;759,96;739,28;742,95;0,00;0
BBR;28/07/2024;754,51;758,36;754,04;757,14;0,00;0
BBR;26/07/2024;766,54;767,38;746,52;754,51;0,00;0
BBR;25/07/2024;753,66;765,31;745,20;764,94;0,00;0
BBR;24/07/2024;755,54;763,90;752,91;759,58;0,00;0
BBR;23/07/2024;765,50;768,51;748,87;752,53;0,00;0
BBR;22/07/2024;771,61;771,80;757,80;765,41;0,00;0
BBR;21/07/2024;770,01;771,99;768,23;771,61;0,00;0
BBR;19/07/2024;785,62;791,16;765,97;766,54;0,00;0
BBR;18/07/2024;792,29;795,58;781,76;788,81;0,00;0
BBR;17/07/2024;778,19;790,03;775,46;789,09;0,00;0
BBR;16/07/2024;786,65;786,74;774,53;778,19;0,00;0
BBR;15/07/2024;791,63;792,19;784,86;788,53;0,00;0
BBR;14/07/2024;790,41;792,29;785,05;791,54;0,00;0
BBR;12/07/2024;794,73;800,75;789,75;790,41;0,00;0
BBR;11/07/2024;799,21;799,81;789,06;793,42;0,00;0
BBR;10/07/2024;789,34;799,96;785,13;793,00;0,00;0
BBR;09/07/2024;800,88;804,00;791,33;791,33;0,00;0
BBR;08/07/2024;810,71;811,05;802,91;803,06;0,00;0
BBR;07/07/2024;811,78;814,58;809,21;811,05;0,00;0
BBR;05/07/2024;818,89;826,59;812,96;813,34;0,00;0
BBR;04/07/2024;820,86;820,86;820,86;820,86;0,00;0
BBR;03/07/2024;814,84;821,24;807,33;820,86;0,00;0
BBR;02/07/2024;815,88;821,80;809,86;810,52;0,00;0
BBR;01/07/2024;802,63;815,03;800,65;813,90;0,00;0
BBR;30/06/2024;798,87;803,38;797,93;802,63;0,00;0
BBR;28/06/2024;805,16;809,86;794,64;798,87;0,00;0
BBR;27/06/2024;792,01;804,04;791,91;801,31;0,00;0
BBR;26/06/2024;795,01;799,15;786,93;793,89;0,00;0
BBR;25/06/2024;800,28;801,69;790,60;791,54;0,00;0
BBR;24/06/2024;792,48;801,50;789,19;800,28;0,00;0
BBR;23/06/2024;792,57;792,66;788,43;792,48;0,00;0
