Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
DOLINDEX;21/11/2025;100,170297;100,394752;99,988491;100,181911;1.536.234,50;15.334,00000000
DOLINDEX;20/11/2025;100,096730;100,367485;100,027566;100,169779;1.621.979,22;16.184,00000000
DOLINDEX;19/11/2025;99,594928;100,245136;99,493025;100,091323;1.608.375,76;16.113,00000000
DOLINDEX;18/11/2025;99,546587;99,662123;99,395677;99,593419;1.608.892,30;16.163,00000000
DOLINDEX;17/11/2025;99,319423;99,598915;99,289949;99,540357;1.599.574,18;16.085,00000000
DOLINDEX;16/11/2025;99,286395;99,348705;99,239114;99,319748;385.466,85;3.883,00000000
DOLINDEX;15/11/2025;99,276957;99,288148;99,275154;99,286395;258.231,98;2.601,00000000
DOLINDEX;14/11/2025;99,241915;99,405038;98,993203;99,277501;1.516.686,85;15.283,00000000
DOLINDEX;13/11/2025;99,477512;99,590553;98,989092;99,238484;1.605.850,85;16.171,00000000
DOLINDEX;12/11/2025;99,439007;99,710131;99,418201;99,479536;1.610.235,09;16.178,00000000
DOLINDEX;11/11/2025;99,633575;99,735399;99,284552;99,440462;1.604.754,36;16.123,00000000
DOLINDEX;10/11/2025;99,738013;99,738013;99,454243;99,637800;1.605.526,06;16.118,00000000
DOLINDEX;09/11/2025;99,555340;99,745437;99,515670;99,737478;404.985,88;4.066,00000000
DOLINDEX;08/11/2025;99,555340;99,555340;99,552903;99,555340;269.097,95;2.703,00000000
DOLINDEX;07/11/2025;99,681629;99,872169;99,394936;99,554797;1.525.682,76;15.307,00000000
DOLINDEX;06/11/2025;100,133058;100,155744;99,651464;99,686720;1.614.181,96;16.158,00000000
DOLINDEX;05/11/2025;100,180640;100,362608;100,058629;100,132672;1.612.480,14;16.095,00000000
DOLINDEX;04/11/2025;99,889134;100,255817;99,739683;100,180351;1.607.556,92;16.069,00000000
DOLINDEX;03/11/2025;99,806567;99,988629;99,708010;99,887293;1.608.161,21;16.108,00000000
DOLINDEX;02/11/2025;99,461693;99,818168;99,459761;99,806874;385.927,21;3.874,00000000
DOLINDEX;01/11/2025;99,434341;99,466085;99,432747;99,461693;250.124,85;2.515,00000000
DOLINDEX;31/10/2025;99,475062;99,845143;99,409866;99,434341;1.525.473,94;15.314,00000000
DOLINDEX;30/10/2025;99,135634;99,725676;98,913490;99,474268;1.602.629,32;16.138,00000000
DOLINDEX;29/10/2025;98,660521;99,354598;98,622730;99,135628;1.588.370,50;16.061,00000000
DOLINDEX;28/10/2025;98,765342;98,948930;98,561381;98,661407;1.588.447,60;16.094,00000000
DOLINDEX;27/10/2025;98,922760;98,999326;98,727427;98,766213;1.587.199,84;16.054,00000000
DOLINDEX;26/10/2025;98,954820;99,038880;98,826435;98,923072;460.579,40;4.655,00000000
DOLINDEX;25/10/2025;98,953647;98,954820;98,951764;98,954820;254.511,66;2.572,00000000
DOLINDEX;24/10/2025;98,935635;99,100139;98,726341;98,953647;1.453.205,60;14.682,00000000
DOLINDEX;23/10/2025;98,934503;99,139048;98,895327;98,935150;1.590.849,32;16.068,00000000
DOLINDEX;22/10/2025;98,972088;99,140567;98,783878;98,929056;1.581.159,07;15.982,00000000
DOLINDEX;21/10/2025;98,612153;98,984102;98,499453;98,975384;1.591.766,78;16.105,00000000
DOLINDEX;20/10/2025;98,531170;98,647908;98,381189;98,610694;1.506.043,95;15.285,00000000
DOLINDEX;19/10/2025;98,517685;98,580096;98,402272;98,535131;451.599,84;4.584,00000000
DOLINDEX;18/10/2025;98,502727;98,517713;98,466774;98,517685;261.343,43;2.653,00000000
DOLINDEX;17/10/2025;98,255165;98,554019;98,030219;98,502727;1.467.034,46;14.921,00000000
DOLINDEX;16/10/2025;98,676976;98,702792;98,237580;98,254748;1.587.943,84;16.122,00000000
DOLINDEX;15/10/2025;99,073415;99,077221;98,611459;98,670394;1.593.091,90;16.121,00000000
DOLINDEX;14/10/2025;99,302865;99,475185;98,985620;99,066681;1.598.744,42;16.115,00000000
DOLINDEX;13/10/2025;99,051385;99,348963;98,831354;99,302885;1.596.898,02;16.109,00000000
DOLINDEX;12/10/2025;98,864706;99,131111;98,861131;99,054627;499.776,65;5.051,00000000
DOLINDEX;11/10/2025;98,867772;98,937869;98,856234;98,864706;262.985,09;2.660,00000000
DOLINDEX;10/10/2025;99,385387;99,430871;98,810530;98,867772;1.465.584,03;14.772,00000000
DOLINDEX;09/10/2025;98,852717;99,564942;98,698318;99,387550;1.596.676,70;16.113,00000000
DOLINDEX;08/10/2025;98,638618;99,060867;98,637099;98,850251;1.586.390,61;16.046,00000000
DOLINDEX;07/10/2025;98,120491;98,659589;98,120491;98,631768;1.585.302,21;16.110,00000000
DOLINDEX;06/10/2025;98,110226;98,499711;97,998676;98,123031;1.581.089,45;16.105,00000000
DOLINDEX;05/10/2025;97,745896;98,138737;97,641044;98,115644;508.071,14;5.189,00000000
DOLINDEX;04/10/2025;97,711150;97,745896;97,708086;97,745896;251.448,62;2.573,00000000
DOLINDEX;03/10/2025;97,821408;97,951175;97,602072;97,709876;1.455.212,90;14.881,00000000
DOLINDEX;02/10/2025;97,727348;98,131441;97,522667;97,817676;1.575.743,69;16.118,00000000
DOLINDEX;01/10/2025;97,842502;97,883990;97,460575;97,728116;1.571.920,80;16.087,00000000
DOLINDEX;30/09/2025;97,917774;98,045333;97,630911;97,838800;1.555.476,72;15.900,00000000
DOLINDEX;29/09/2025;98,144978;98,146676;97,773230;97,918299;1.580.317,41;16.135,00000000
DOLINDEX;28/09/2025;98,184218;98,194983;98,108405;98,145256;429.559,33;4.376,00000000
DOLINDEX;27/09/2025;98,173355;98,194783;98,172605;98,184218;247.903,73;2.525,00000000
DOLINDEX;26/09/2025;98,498286;98,531146;98,129427;98,173355;1.463.928,39;14.889,00000000
DOLINDEX;25/09/2025;97,833323;98,604824;97,732532;98,497125;1.576.487,06;16.070,00000000
DOLINDEX;24/09/2025;97,229196;97,920145;97,220337;97,831939;1.571.064,52;16.089,00000000
DOLINDEX;23/09/2025;97,325951;97,458875;97,195104;97,232441;1.566.405,48;16.098,00000000
DOLINDEX;22/09/2025;97,728125;97,822730;97,278682;97,328642;1.575.975,60;16.159,00000000
DOLINDEX;21/09/2025;97,636189;97,731324;97,457634;97,728418;423.696,11;4.341,00000000
DOLINDEX;20/09/2025;97,647369;97,648875;97,627775;97,636189;254.557,50;2.607,00000000
DOLINDEX;19/09/2025;97,341365;97,810541;97,269565;97,647369;1.423.433,53;14.592,00000000
DOLINDEX;18/09/2025;96,950250;97,603239;96,834281;97,344385;1.575.907,65;16.214,00000000
DOLINDEX;17/09/2025;96,612461;97,073199;96,219004;96,953352;1.552.413,46;16.040,00000000
DOLINDEX;16/09/2025;97,349754;97,387408;96,557077;96,618008;1.567.812,14;16.171,00000000
DOLINDEX;15/09/2025;97,663831;97,702210;97,271781;97,346055;1.576.066,35;16.172,00000000
DOLINDEX;14/09/2025;97,639170;97,804438;97,606848;97,662480;424.032,94;4.342,00000000
DOLINDEX;13/09/2025;97,618287;97,640461;97,617645;97,639170;239.874,70;2.457,00000000
DOLINDEX;12/09/2025;97,558644;97,863522;97,489568;97,618242;1.447.755,71;14.826,00000000
DOLINDEX;11/09/2025;97,790592;98,089281;97,471538;97,554715;1.571.641,77;16.081,00000000
DOLINDEX;10/09/2025;97,810597;97,928655;97,592985;97,788904;1.573.885,63;16.097,00000000
DOLINDEX;09/09/2025;97,399969;97,844384;97,252358;97,807746;1.567.512,68;16.072,00000000
DOLINDEX;08/09/2025;97,871602;97,941796;97,350454;97,396331;1.545.281,13;15.825,00000000
DOLINDEX;07/09/2025;97,754304;97,983246;97,749307;97,869863;454.571,67;4.647,00000000
DOLINDEX;06/09/2025;97,725752;97,762158;97,707848;97,754304;243.387,44;2.490,00000000
DOLINDEX;05/09/2025;98,234242;98,256452;97,428938;97,725752;1.462.268,88;14.937,00000000
DOLINDEX;04/09/2025;98,134070;98,439956;98,079531;98,234472;1.585.164,96;16.130,00000000
DOLINDEX;03/09/2025;98,403169;98,634969;98,014499;98,140794;1.576.060,15;16.037,00000000
DOLINDEX;02/09/2025;97,649233;98,593694;97,645648;98,402791;1.586.471,31;16.161,00000000
DOLINDEX;01/09/2025;97,835427;97,873558;97,535533;97,649089;1.574.511,90;16.117,00000000
DOLINDEX;31/08/2025;97,845654;98,812527;97,780926;97,834133;431.471,79;4.403,00000000
DOLINDEX;30/08/2025;97,858667;97,860563;97,842575;97,845654;236.117,10;2.413,00000000
DOLINDEX;29/08/2025;97,884225;98,134272;97,689401;97,858667;1.454.354,27;14.853,00000000
DOLINDEX;28/08/2025;98,121977;98,228077;97,732755;97,883075;1.584.241,76;16.167,00000000
DOLINDEX;27/08/2025;98,268428;98,734799;98,108981;98,123468;1.584.036,10;16.099,00000000
DOLINDEX;26/08/2025;98,471125;98,561140;98,084781;98,267026;1.588.825,39;16.168,00000000
DOLINDEX;25/08/2025;97,849985;98,547751;97,750454;98,470103;1.585.205,80;16.166,00000000
DOLINDEX;24/08/2025;97,736584;98,063148;97,682064;97,840672;432.762,11;4.424,00000000
DOLINDEX;23/08/2025;97,723853;97,736584;97,722568;97,736584;245.886,13;2.516,00000000
DOLINDEX;22/08/2025;98,614059;98,835643;97,554079;97,723335;1.465.080,51;14.897,00000000
DOLINDEX;21/08/2025;98,229542;98,685467;98,186873;98,610273;1.589.957,84;16.154,00000000
DOLINDEX;20/08/2025;98,319210;98,441324;98,073224;98,231461;1.591.951,05;16.201,00000000
DOLINDEX;19/08/2025;98,126490;98,324157;97,933273;98,320498;1.583.787,88;16.135,00000000
DOLINDEX;18/08/2025;97,837142;98,185821;97,808499;98,126105;1.580.313,42;16.124,00000000
DOLINDEX;17/08/2025;97,836167;97,890235;97,762136;97,838509;435.533,40;4.452,00000000
DOLINDEX;16/08/2025;97,838964;97,838964;97,835522;97,836167;241.459,62;2.468,00000000
DOLINDEX;15/08/2025;98,192361;98,215335;97,717916;97,838964;1.469.725,19;15.008,00000000
DOLINDEX;14/08/2025;97,720013;98,321837;97,625928;98,188282;1.588.101,51;16.210,00000000
DOLINDEX;13/08/2025;98,035644;98,130198;97,624122;97,720265;1.584.636,45;16.195,00000000
DOLINDEX;12/08/2025;98,498171;98,621634;97,896345;98,035742;1.594.153,40;16.214,00000000
DOLINDEX;11/08/2025;98,227355;98,670682;98,028644;98,496135;1.595.739,20;16.225,00000000
DOLINDEX;10/08/2025;98,216005;98,295004;98,204370;98,228901;421.727,98;4.293,00000000
DOLINDEX;09/08/2025;98,233326;98,235936;98,214706;98,216005;250.475,37;2.550,00000000
DOLINDEX;08/08/2025;97,972381;98,352834;97,954468;98,233589;1.465.331,61;14.923,00000000
DOLINDEX;07/08/2025;98,185819;98,474089;97,940286;97,978955;1.586.571,55;16.159,00000000
DOLINDEX;06/08/2025;98,736649;98,838133;98,126464;98,178451;1.594.565,95;16.187,00000000
DOLINDEX;05/08/2025;98,628046;99,077861;98,578081;98,736062;1.600.889,86;16.197,00000000
DOLINDEX;04/08/2025;98,658906;98,985028;98,590445;98,629811;1.601.746,92;16.217,00000000
DOLINDEX;03/08/2025;98,677765;98,848864;98,591610;98,659999;433.880,09;4.397,00000000
DOLINDEX;02/08/2025;98,655818;98,775846;98,654945;98,677765;245.490,45;2.487,00000000
DOLINDEX;01/08/2025;100,032645;100,259215;98,606415;98,656282;1.483.340,97;14.898,00000000
DOLINDEX;31/07/2025;99,786973;100,100853;99,522300;100,032159;1.615.186,64;16.174,00000000
DOLINDEX;30/07/2025;98,887512;99,982398;98,703128;99,786677;1.599.797,05;16.124,00000000
DOLINDEX;29/07/2025;98,618048;99,139800;98,582789;98,888790;1.596.153,90;16.148,00000000
DOLINDEX;28/07/2025;97,607489;98,685068;97,489771;98,609317;1.584.492,57;16.139,00000000
DOLINDEX;27/07/2025;97,653623;97,653623;97,491179;97,612350;447.429,40;4.585,00000000
DOLINDEX;26/07/2025;97,642498;97,653623;97,642498;97,653623;241.688,43;2.475,00000000
DOLINDEX;25/07/2025;97,452537;97,905133;97,430644;97,642498;1.455.995,86;14.910,00000000
DOLINDEX;24/07/2025;97,198885;97,555927;97,108030;97,452394;1.568.896,29;16.121,00000000
DOLINDEX;23/07/2025;97,467405;97,606436;97,148786;97,196581;1.568.337,40;16.105,00000000
DOLINDEX;22/07/2025;97,845538;97,991883;97,303042;97,465398;1.532.081,99;15.683,00000000
DOLINDEX;21/07/2025;98,390487;98,508110;97,699935;97,847467;1.576.198,07;16.065,00000000
DOLINDEX;20/07/2025;98,459199;98,476476;98,310391;98,403395;362.230,41;3.680,00000000
DOLINDEX;19/07/2025;98,459199;98,459199;98,459199;98,459199;217.200,99;2.206,00000000
DOLINDEX;18/07/2025;98,501780;98,576789;98,093864;98,459199;1.412.899,67;14.358,00000000
DOLINDEX;17/07/2025;98,340378;98,954925;98,338266;98,505340;1.571.664,67;15.935,00000000
DOLINDEX;16/07/2025;98,579140;98,912309;97,711651;98,342613;1.562.841,70;15.870,00000000
DOLINDEX;15/07/2025;98,115154;98,698078;97,929103;98,583940;1.578.384,38;16.061,00000000
DOLINDEX;14/07/2025;97,882188;98,157944;97,763851;98,117093;1.579.604,78;16.122,00000000
DOLINDEX;13/07/2025;97,868071;98,032514;97,733107;97,891947;333.127,54;3.404,00000000
DOLINDEX;12/07/2025;97,868071;97,868071;97,868071;97,868071;219.224,48;2.240,00000000
DOLINDEX;11/07/2025;97,584087;97,958289;97,565025;97,868071;1.413.273,12;14.449,00000000
DOLINDEX;10/07/2025;97,381596;97,918917;97,267106;97,583031;1.569.847,07;16.097,00000000
DOLINDEX;09/07/2025;97,545099;97,750154;97,371512;97,381373;1.569.082,79;16.081,00000000
DOLINDEX;08/07/2025;97,348898;97,840503;97,178595;97,542888;1.569.379,49;16.103,00000000
DOLINDEX;07/07/2025;96,965580;97,669167;96,890579;97,355371;1.575.667,92;16.192,00000000
DOLINDEX;06/07/2025;96,975855;97,018667;96,943967;96,967156;353.569,03;3.646,00000000
DOLINDEX;05/07/2025;96,975855;96,975855;96,975855;96,975855;235.942,26;2.433,00000000
DOLINDEX;04/07/2025;97,022949;97,111036;96,850981;96,975855;1.413.334,37;14.574,00000000
DOLINDEX;03/07/2025;96,754532;97,421894;96,684332;97,015095;1.573.562,64;16.230,00000000
DOLINDEX;02/07/2025;96,640194;97,153628;96,621465;96,750847;1.579.017,55;16.307,00000000
DOLINDEX;01/07/2025;96,758660;96,950338;96,374099;96,640995;1.571.430,70;16.251,00000000
DOLINDEX;30/06/2025;97,197364;97,318312;96,738016;96,758552;1.585.152,33;16.330,00000000
DOLINDEX;29/06/2025;97,264562;97,535148;97,116512;97,197106;354.000,59;3.637,00000000
DOLINDEX;28/06/2025;97,265208;97,265208;97,264562;97,264562;236.646,21;2.433,00000000
DOLINDEX;27/06/2025;97,364686;97,499315;96,994492;97,265208;1.412.430,00;14.519,00000000
DOLINDEX;26/06/2025;97,501575;97,606359;96,996696;97,370542;1.575.333,51;16.190,00000000
DOLINDEX;25/06/2025;97,957608;98,203036;97,492158;97,504118;1.589.123,15;16.230,00000000
DOLINDEX;24/06/2025;98,236208;98,278334;97,704887;97,953498;1.590.248,06;16.223,00000000
DOLINDEX;23/06/2025;98,915801;99,420979;98,145584;98,235835;1.606.203,10;16.249,00000000
DOLINDEX;22/06/2025;98,751557;99,239085;98,751557;98,918705;379.803,92;3.841,00000000
DOLINDEX;21/06/2025;98,751031;98,751557;98,751031;98,751557;246.581,82;2.497,00000000
DOLINDEX;20/06/2025;98,671126;98,895208;98,529806;98,751031;1.439.550,77;14.590,00000000
DOLINDEX;19/06/2025;98,896085;99,157806;98,663454;98,669206;1.618.109,54;16.355,00000000
DOLINDEX;18/06/2025;98,839580;99,010379;98,468113;98,895142;1.591.079,41;16.119,00000000
DOLINDEX;17/06/2025;98,179724;98,882683;98,014345;98,835924;1.606.739,04;16.333,00000000
DOLINDEX;16/06/2025;98,150833;98,365534;97,683824;98,181435;1.590.476,90;16.218,00000000
DOLINDEX;15/06/2025;98,150833;98,159022;98,150833;98,150833;250.775,40;2.555,00000000
DOLINDEX;14/06/2025;98,150833;98,150833;98,150833;98,150833;251.266,13;2.560,00000000
DOLINDEX;13/06/2025;97,685018;98,584279;97,620772;98,150833;1.436.472,48;14.626,00000000
DOLINDEX;12/06/2025;98,451194;98,520366;97,601253;97,673637;1.591.261,93;16.224,00000000
DOLINDEX;11/06/2025;98,962751;99,224354;98,428462;98,455177;1.610.046,43;16.284,00000000
DOLINDEX;10/06/2025;98,974268;99,389099;98,856306;98,965505;1.610.963,32;16.260,00000000
DOLINDEX;09/06/2025;99,107602;99,223727;98,813604;98,971063;1.617.611,03;16.340,00000000
DOLINDEX;08/06/2025;99,176166;99,211711;99,063525;99,111578;366.676,93;3.698,00000000
DOLINDEX;07/06/2025;99,176166;99,176166;99,176166;99,176166;243.477,49;2.455,00000000
DOLINDEX;06/06/2025;98,685472;99,358104;98,650602;99,176166;1.454.383,28;14.691,00000000
DOLINDEX;05/06/2025;98,799991;98,943978;98,351067;98,678712;1.614.533,94;16.346,00000000
DOLINDEX;04/06/2025;99,163117;99,393729;98,671821;98,798386;1.617.775,43;16.338,00000000
DOLINDEX;03/06/2025;98,588030;99,331341;98,581542;99,164534;1.610.047,91;16.256,00000000
DOLINDEX;02/06/2025;99,359504;99,359504;98,574337;98,588199;1.611.105,37;16.292,00000000
DOLINDEX;01/06/2025;99,430264;99,437980;99,297600;99,359575;374.248,27;3.765,00000000
DOLINDEX;31/05/2025;99,430264;99,430264;99,430264;99,430264;236.644,03;2.380,00000000
DOLINDEX;30/05/2025;99,249139;99,664929;99,127620;99,430264;1.447.971,95;14.561,00000000
DOLINDEX;29/05/2025;100,389229;100,485215;99,216780;99,250898;1.619.087,96;16.228,00000000
DOLINDEX;28/05/2025;99,523600;100,539077;99,431891;100,393409;1.627.230,69;16.311,00000000
DOLINDEX;27/05/2025;98,949927;99,616722;98,777956;99,528211;1.618.330,63;16.297,00000000
DOLINDEX;26/05/2025;99,073987;99,109279;98,694530;98,955337;1.609.768,01;16.269,00000000
DOLINDEX;25/05/2025;99,075651;99,164518;99,020610;99,079764;374.810,70;3.783,00000000
DOLINDEX;24/05/2025;99,073680;99,075651;99,073680;99,075651;230.845,91;2.330,00000000
DOLINDEX;23/05/2025;99,897913;99,939275;99,042779;99,073680;1.452.243,27;14.608,00000000
DOLINDEX;22/05/2025;99,589030;100,119357;99,435626;99,908873;1.627.404,35;16.313,00000000
DOLINDEX;21/05/2025;99,954979;99,970239;99,332552;99,596404;1.621.595,01;16.276,00000000
DOLINDEX;20/05/2025;100,442262;100,581288;99,953012;99,961862;1.633.062,43;16.293,00000000
DOLINDEX;19/05/2025;100,753096;100,889273;100,059095;100,439623;1.634.399,32;16.267,00000000
DOLINDEX;18/05/2025;100,992522;100,992522;100,713662;100,758610;418.115,98;4.144,00000000
DOLINDEX;17/05/2025;100,989862;100,992522;100,989862;100,992522;256.621,99;2.541,00000000
DOLINDEX;16/05/2025;100,776249;101,259450;100,519846;100,989862;1.488.434,55;14.762,00000000
DOLINDEX;15/05/2025;101,011545;101,051268;100,599819;100,772014;1.113.243,26;11.041,00000000
DOLINDEX;14/05/2025;100,985633;101,135501;100,275575;101,017123;285.281,45;2.829,00000000
DOLINDEX;13/05/2025;101,743603;101,743603;100,892463;100,991298;287.046,21;2.832,00000000
DOLINDEX;12/05/2025;100,598604;101,975066;100,515455;101,747107;291.927,73;2.880,00000000
DOLINDEX;11/05/2025;100,416137;100,863504;100,416137;100,579863;254.595,81;2.534,00000000
DOLINDEX;10/05/2025;100,416463;100,416463;100,416137;100,416137;272.329,16;2.712,00000000
DOLINDEX;09/05/2025;100,668988;100,858672;100,093232;100,416463;344.077,46;3.425,00000000
DOLINDEX;08/05/2025;99,881584;100,762920;99,609963;100,682681;310.806,47;3.103,00000000
DOLINDEX;07/05/2025;99,504721;99,967375;99,289968;99,879818;463.035,54;4.652,00000000
DOLINDEX;06/05/2025;99,814966;100,098004;99,175684;99,494298;311.681,03;3.130,00000000
DOLINDEX;05/05/2025;99,873551;99,954483;99,466196;99,813981;328.965,27;3.298,00000000
DOLINDEX;04/05/2025;100,005780;100,040795;99,826550;99,874147;274.505,06;2.745,00000000
DOLINDEX;03/05/2025;100,005636;100,014121;100,003673;100,005780;273.324,92;2.733,00000000
DOLINDEX;02/05/2025;100,151317;100,326470;99,401261;100,005636;497.299,66;4.977,00000000
DOLINDEX;01/05/2025;99,672623;100,375540;99,612458;100,152709;615.915,20;6.161,00000000
DOLINDEX;30/04/2025;99,184265;99,703963;99,141699;99,671512;701.317,84;7.055,00000000
DOLINDEX;29/04/2025;99,032292;99,367279;98,951293;99,184511;791.751,46;7.983,00000000
DOLINDEX;28/04/2025;99,736732;99,835614;98,901127;99,033034;1.088.542,64;10.946,00000000
DOLINDEX;27/04/2025;99,457833;99,760674;99,352256;99,732360;373.826,05;3.754,00000000
DOLINDEX;26/04/2025;99,399080;99,458533;99,389452;99,457833;247.554,48;2.490,00000000
DOLINDEX;25/04/2025;99,425084;99,884862;99,379188;99,396880;1.390.185,11;13.956,00000000
DOLINDEX;24/04/2025;99,784586;99,840661;99,223326;99,425770;1.562.268,39;15.708,00000000
DOLINDEX;23/04/2025;99,565516;99,940719;98,860280;99,781665;1.622.198,31;16.319,00000000
DOLINDEX;22/04/2025;98,349314;99,888665;97,998898;99,560591;1.613.506,53;16.363,00000000
DOLINDEX;21/04/2025;98,819079;98,821209;97,945063;98,348658;1.241.485,33;12.630,00000000
DOLINDEX;20/04/2025;99,385747;99,391760;98,766657;98,767747;174.037,55;1.752,00000000
DOLINDEX;19/04/2025;99,385747;99,385747;99,385747;99,385747;182.969,16;1.841,00000000
DOLINDEX;18/04/2025;99,385747;99,385747;99,385747;99,385747;196.187,46;1.974,00000000
DOLINDEX;17/04/2025;99,260142;99,742079;99,260142;99,385747;521.817,67;5.243,00000000
DOLINDEX;16/04/2025;100,074514;100,094784;99,181648;99,260346;654.805,85;6.577,00000000
DOLINDEX;15/04/2025;99,836534;100,270372;99,506536;100,066684;671.896,03;6.736,00000000
DOLINDEX;14/04/2025;99,927990;100,136543;99,205385;99,832229;665.914,47;6.691,00000000
DOLINDEX;13/04/2025;99,793974;100,176562;99,791772;99,925657;198.356,56;1.987,00000000
DOLINDEX;12/04/2025;99,827824;99,852722;99,791129;99,793974;192.025,04;1.924,00000000
DOLINDEX;11/04/2025;100,526657;100,639613;99,013335;99,827824;672.125,66;6.726,00000000
DOLINDEX;10/04/2025;102,972465;102,987473;100,506535;100,506535;792.440,51;7.753,00000000
DOLINDEX;09/04/2025;102,723635;103,296517;101,844774;103,009313;656.187,21;6.412,00000000
DOLINDEX;08/04/2025;103,417392;103,429790;102,709018;102,725108;605.486,23;5.874,00000000
DOLINDEX;07/04/2025;102,544751;103,529749;102,179794;103,417008;605.589,34;5.891,00000000
DOLINDEX;06/04/2025;102,942482;103,307276;102,468474;102,515307;230.781,66;2.242,00000000
DOLINDEX;05/04/2025;102,926276;102,944492;102,925987;102,942482;228.829,51;2.223,00000000
DOLINDEX;04/04/2025;102,012247;103,171910;101,544900;102,926276;521.395,60;5.097,00000000
DOLINDEX;03/04/2025;103,161805;103,374046;101,283690;101,991531;599.180,63;5.855,00000000
DOLINDEX;02/04/2025;104,186745;104,312879;103,108490;103,178520;660.739,17;6.345,00000000
DOLINDEX;01/04/2025;104,186139;104,361818;104,022069;104,186291;664.494,07;6.378,00000000
DOLINDEX;31/03/2025;103,999594;104,375868;103,745923;104,181316;645.815,92;6.210,00000000
DOLINDEX;30/03/2025;103,791890;104,143632;103,734679;103,999007;244.288,90;2.353,00000000
DOLINDEX;29/03/2025;103,792837;103,813547;103,791233;103,791890;235.193,66;2.266,00000000
DOLINDEX;28/03/2025;104,239782;104,502718;103,791845;103,792837;858.348,13;8.233,00000000
DOLINDEX;27/03/2025;104,649327;104,649327;104,071549;104,239748;1.408.964,30;13.503,00000000
DOLINDEX;26/03/2025;104,232506;104,707077;104,182748;104,647269;1.333.549,03;12.773,00000000
DOLINDEX;25/03/2025;104,308560;104,467019;103,941885;104,230342;1.396.232,35;13.402,00000000
DOLINDEX;24/03/2025;104,033374;104,443486;103,842154;104,306879;1.443.379,55;13.855,00000000
DOLINDEX;23/03/2025;103,868699;104,230925;103,867388;104,032938;446.595,46;4.293,00000000
DOLINDEX;22/03/2025;103,856830;103,884144;103,854524;103,868699;260.283,91;2.506,00000000
DOLINDEX;21/03/2025;103,796059;104,226900;103,756610;103,855520;1.444.668,21;13.892,00000000
DOLINDEX;20/03/2025;103,378795;104,131897;103,315418;103,795894;1.502.609,98;14.484,00000000
DOLINDEX;19/03/2025;103,301930;103,905381;103,254558;103,384122;1.507.487,94;14.562,00000000
DOLINDEX;18/03/2025;103,461602;103,673438;103,191920;103,301657;1.662.945,19;16.083,00000000
DOLINDEX;17/03/2025;103,734426;103,802137;103,298506;103,460933;1.589.892,34;15.354,00000000
DOLINDEX;16/03/2025;103,528934;103,798390;103,518201;103,734209;469.294,66;4.527,00000000
DOLINDEX;15/03/2025;103,495893;103,530366;103,494936;103,528934;281.563,67;2.720,00000000
DOLINDEX;14/03/2025;103,834389;104,091848;103,494936;103,494936;1.512.916,55;14.574,00000000
DOLINDEX;13/03/2025;103,598429;104,080816;103,507812;103,831843;1.644.309,87;15.852,00000000
DOLINDEX;12/03/2025;103,458320;103,783798;103,321985;103,598576;1.651.266,20;15.946,00000000
DOLINDEX;11/03/2025;103,862971;103,923810;103,223031;103,454833;1.699.178,43;16.413,00000000
DOLINDEX;10/03/2025;103,681463;104,066246;103,558097;103,868217;1.713.572,40;16.503,00000000
DOLINDEX;09/03/2025;103,920500;103,938541;103,624088;103,681472;471.911,96;4.544,00000000
DOLINDEX;08/03/2025;103,902285;103,921455;103,902285;103,920500;280.892,05;2.703,00000000
DOLINDEX;07/03/2025;104,202564;104,238004;103,457988;103,901627;1.575.102,45;15.166,00000000
DOLINDEX;06/03/2025;104,297933;104,392994;103,745272;104,200132;1.689.980,82;16.226,00000000
DOLINDEX;05/03/2025;105,566422;105,774976;104,255914;104,305651;1.712.910,06;16.319,00000000
DOLINDEX;04/03/2025;106,551014;106,651841;105,489293;105,573056;1.740.667,22;16.393,00000000
DOLINDEX;03/03/2025;107,317868;107,399085;106,459201;106,550194;1.755.932,87;16.422,00000000
DOLINDEX;02/03/2025;107,551388;107,572477;107,247864;107,312652;478.301,78;4.451,00000000
DOLINDEX;01/03/2025;107,551388;107,551388;107,549761;107,551388;273.825,79;2.546,00000000
DOLINDEX;28/02/2025;107,357496;107,664681;107,184684;107,550035;1.530.685,94;14.254,00000000
DOLINDEX;27/02/2025;106,455678;107,361292;106,455678;107,359296;1.745.227,76;16.331,00000000
DOLINDEX;26/02/2025;106,237663;106,657086;106,151537;106,453400;1.740.926,42;16.356,00000000
DOLINDEX;25/02/2025;106,757420;106,790015;106,183985;106,231262;1.742.740,55;16.365,00000000
DOLINDEX;24/02/2025;106,540458;106,761854;106,120542;106,757925;1.754.091,24;16.471,00000000
DOLINDEX;23/02/2025;106,649691;106,658442;106,380550;106,544250;472.243,13;4.431,00000000
DOLINDEX;22/02/2025;106,622566;106,658442;106,621572;106,649691;286.121,06;2.683,00000000
DOLINDEX;21/02/2025;106,352501;106,744094;106,352321;106,621914;1.659.920,56;15.575,00000000
DOLINDEX;20/02/2025;107,186040;107,192827;106,288807;106,340228;1.755.793,27;16.444,00000000
DOLINDEX;19/02/2025;107,010081;107,384538;106,877611;107,187529;1.744.630,62;16.288,00000000
DOLINDEX;18/02/2025;106,723631;107,123844;106,715473;107,008891;1.753.639,41;16.394,00000000
