Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
DOLFUT;29/07/2025;6.149,670;6.149,670;6.098,683;6.120,065;63.589.764.398,45;207.770
DOLFUT;28/07/2025;6.126,644;6.153,508;6.111,293;6.133,223;55.468.424.392,51;180.800
DOLFUT;25/07/2025;6.076,753;6.119,517;6.063,047;6.104,714;50.496.517.005,40;165.710
DOLFUT;24/07/2025;6.067,982;6.084,429;6.054,824;6.063,596;59.609.764.201,87;196.410
DOLFUT;23/07/2025;6.114,034;6.127,192;6.053,727;6.055,372;60.730.606.953,27;199.660
DOLFUT;22/07/2025;6.121,710;6.144,188;6.100,876;6.109,648;45.147.099.672,17;147.520
DOLFUT;21/07/2025;6.149,670;6.169,407;6.101,973;6.122,806;51.887.150.695,74;169.540
DOLFUT;18/07/2025;6.116,227;6.156,797;6.074,012;6.132,126;62.310.847.795,81;203.765
DOLFUT;17/07/2025;6.147,477;6.171,600;6.092,653;6.104,714;53.956.396.943,85;176.115
DOLFUT;16/07/2025;6.124,999;6.155,701;6.095,942;6.126,096;78.508.737.381,63;256.300
DOLFUT;15/07/2025;6.138,157;6.169,407;6.092,653;6.111,293;79.987.489.342,10;260.970
DOLFUT;14/07/2025;6.128,837;6.163,376;6.105,810;6.154,604;47.885.381.588,11;156.155
DOLFUT;11/07/2025;6.121,710;6.161,183;6.104,714;6.132,126;56.546.141.328,32;184.400
DOLFUT;10/07/2025;6.173,245;6.196,271;6.089,363;6.103,617;97.309.155.752,31;317.735
DOLFUT;09/07/2025;6.019,188;6.182,017;6.006,578;6.152,960;76.769.347.030,12;253.520
DOLFUT;08/07/2025;6.033,442;6.041,666;5.994,517;6.014,802;68.740.563.478,92;228.530
DOLFUT;07/07/2025;6.001,096;6.059,210;5.998,903;6.053,727;60.917.694.917,27;202.125
DOLFUT;04/07/2025;5.981,359;5.988,486;5.962,718;5.980,810;31.743.728.424,37;106.240
DOLFUT;03/07/2025;5.993,420;6.011,512;5.962,718;5.973,683;65.824.702.917,65;220.115
DOLFUT;02/07/2025;6.031,797;6.050,438;5.979,166;5.989,582;71.269.190.959,62;237.115
DOLFUT;01/07/2025;5.992,324;6.041,666;5.983,552;6.023,025;62.224.857.951,88;206.660
DOLFUT;30/06/2025;6.059,210;6.082,236;5.993,420;6.002,192;90.420.251.956,10;300.185
DOLFUT;27/06/2025;6.068,621;6.086,304;6.036,570;6.057,017;110.034.672.133,89;363.055
DOLFUT;26/06/2025;6.138,248;6.152,616;6.000,099;6.059,780;95.370.336.010,87;312.695
DOLFUT;25/06/2025;6.096,251;6.165,878;6.095,146;6.147,643;96.577.828.323,33;314.705
DOLFUT;24/06/2025;6.057,017;6.111,724;6.056,464;6.098,461;85.774.248.445,92;281.895
DOLFUT;23/06/2025;6.127,749;6.136,038;6.080,778;6.085,199;69.148.109.661,96;226.560
DOLFUT;20/06/2025;6.058,122;6.120,565;6.056,464;6.105,645;58.020.570.299,12;190.550
DOLFUT;18/06/2025;6.078,568;6.105,093;6.064,753;6.072,489;71.661.326.706,78;235.540
DOLFUT;17/06/2025;6.087,409;6.101,777;6.055,911;6.086,304;70.181.047.194,42;230.880
DOLFUT;16/06/2025;6.128,854;6.137,696;6.076,910;6.078,015;64.700.978.011,18;212.075
DOLFUT;13/06/2025;6.189,087;6.201,797;6.131,617;6.154,274;74.834.401.444,21;242.955
DOLFUT;12/06/2025;6.133,275;6.165,878;6.127,749;6.141,011;67.039.258.984,01;218.175
DOLFUT;11/06/2025;6.178,035;6.191,850;6.125,539;6.142,669;71.221.564.977,32;231.660
DOLFUT;10/06/2025;6.168,641;6.189,640;6.147,090;6.180,798;68.427.047.836,44;221.810
DOLFUT;09/06/2025;6.183,009;6.216,165;6.164,773;6.172,509;64.322.715.363,32;207.880
DOLFUT;06/06/2025;6.216,717;6.238,821;6.172,509;6.180,246;76.276.719.194,99;246.000
DOLFUT;05/06/2025;6.262,030;6.265,346;6.197,929;6.202,902;56.986.951.690,77;183.260
DOLFUT;04/06/2025;6.265,346;6.281,924;6.235,505;6.258,715;65.151.540.526,87;208.070
DOLFUT;03/06/2025;6.321,711;6.348,235;6.253,741;6.271,977;64.581.108.514,49;205.410
DOLFUT;02/06/2025;6.341,051;6.349,340;6.301,817;6.314,527;65.692.581.282,07;207.660
DOLFUT;30/05/2025;6.305,133;6.385,259;6.295,739;6.375,313;90.239.628.648,22;284.115
DOLFUT;29/05/2025;6.334,605;6.346,285;6.278,990;6.305,685;81.308.518.658,27;258.205
DOLFUT;28/05/2025;6.291,225;6.362,969;6.280,658;6.331,268;82.227.066.464,49;259.860
DOLFUT;27/05/2025;6.303,461;6.314,028;6.273,984;6.277,321;80.814.106.882,89;256.790
DOLFUT;26/05/2025;6.284,551;6.324,038;6.275,653;6.305,685;33.181.803.150,36;105.210
DOLFUT;23/05/2025;6.374,092;6.399,119;6.284,551;6.292,894;92.630.291.621,15;292.295
DOLFUT;22/05/2025;6.297,343;6.431,376;6.233,941;6.410,799;118.800.642.554,98;377.640
DOLFUT;21/05/2025;6.322,370;6.330,156;6.287,332;6.292,894;68.463.796.453,72;217.145
DOLFUT;20/05/2025;6.297,343;6.337,942;6.292,338;6.314,028;67.858.908.521,68;214.800
DOLFUT;19/05/2025;6.319,033;6.349,622;6.285,108;6.301,236;56.976.340.331,01;180.610
DOLFUT;16/05/2025;6.332,937;6.377,985;6.317,921;6.327,375;61.661.275.121,34;194.375
DOLFUT;15/05/2025;6.286,220;6.361,301;6.267,867;6.344,060;73.716.847.876,60;233.555
DOLFUT;14/05/2025;6.258,968;6.301,236;6.233,941;6.299,011;66.562.473.282,26;212.420
DOLFUT;13/05/2025;6.329,044;6.339,055;6.250,070;6.272,316;80.498.732.939,03;256.320
DOLFUT;12/05/2025;6.340,167;6.376,873;6.325,707;6.337,942;60.375.494.004,02;190.050
DOLFUT;09/05/2025;6.340,167;6.340,167;6.302,905;6.311,803;64.410.932.782,87;203.850
DOLFUT;08/05/2025;6.397,451;6.430,264;6.327,931;6.327,931;78.574.942.496,36;247.140
DOLFUT;07/05/2025;6.384,659;6.446,392;6.373,536;6.419,141;84.661.434.161,56;263.805
DOLFUT;06/05/2025;6.374,648;6.420,253;6.369,643;6.395,226;63.951.031.397,90;200.060
DOLFUT;05/05/2025;6.332,937;6.383,547;6.301,236;6.376,873;64.380.089.817,51;203.290
DOLFUT;02/05/2025;6.351,290;6.354,071;6.300,124;6.334,605;51.558.930.092,38;163.075
DOLFUT;30/04/2025;6.296,231;6.370,199;6.277,321;6.344,616;103.396.445.310,26;326.110
DOLFUT;29/04/2025;6.341,072;6.344,993;6.289,537;6.292,338;68.251.631.567,93;216.045
DOLFUT;28/04/2025;6.384,205;6.388,126;6.327,628;6.338,271;74.359.461.717,22;234.105
DOLFUT;25/04/2025;6.389,806;6.398,769;6.351,155;6.375,242;62.542.273.791,45;196.250
DOLFUT;24/04/2025;6.401,570;6.401,570;6.350,595;6.371,881;82.487.196.361,45;258.995
DOLFUT;23/04/2025;6.394,848;6.426,217;6.346,113;6.397,088;112.674.070.732,61;352.415
DOLFUT;22/04/2025;6.500,159;6.509,682;6.415,014;6.416,694;74.648.039.448,10;231.530
DOLFUT;17/04/2025;6.595,947;6.608,831;6.505,761;6.512,483;71.101.145.731,49;217.200
DOLFUT;16/04/2025;6.593,146;6.643,001;6.570,740;6.586,424;74.021.131.358,90;224.470
DOLFUT;15/04/2025;6.576,341;6.627,316;6.548,333;6.598,748;61.945.192.547,41;187.740
DOLFUT;14/04/2025;6.565,138;6.597,068;6.544,412;6.580,823;58.727.901.252,55;178.785
DOLFUT;11/04/2025;6.554,495;6.650,283;6.534,889;6.590,346;90.571.976.405,08;274.525
DOLFUT;10/04/2025;6.586,985;6.693,416;6.545,532;6.608,831;97.373.758.035,42;293.495
DOLFUT;09/04/2025;6.774,640;6.853,623;6.538,810;6.545,532;147.494.249.579,12;438.195
DOLFUT;08/04/2025;6.609,951;6.769,038;6.591,466;6.763,437;105.508.712.651,05;315.180
DOLFUT;07/04/2025;6.609,951;6.676,611;6.543,292;6.654,765;131.137.816.785,28;395.700
DOLFUT;04/04/2025;6.412,213;6.591,466;6.411,653;6.591,466;153.363.960.013,23;470.230
DOLFUT;03/04/2025;6.334,350;6.353,956;6.295,699;6.342,752;83.091.896.134,55;262.915
DOLFUT;02/04/2025;6.393,727;6.432,939;6.357,877;6.407,732;82.915.293.219,70;258.950
DOLFUT;01/04/2025;6.437,420;6.455,346;6.388,686;6.398,769;61.031.092.716,48;190.195
DOLFUT;31/03/2025;6.494,557;6.516,404;6.419,495;6.423,976;104.456.218.784,90;323.045
DOLFUT;28/03/2025;6.475,453;6.513,743;6.473,764;6.486,715;83.335.225.774,22;256.670
DOLFUT;27/03/2025;6.455,182;6.504,171;6.448,988;6.469,259;76.976.254.353,77;237.715
DOLFUT;26/03/2025;6.425,902;6.478,269;6.418,019;6.466,444;84.279.874.612,15;260.975
DOLFUT;25/03/2025;6.488,404;6.488,404;6.401,126;6.427,028;105.287.433.022,42;327.375
DOLFUT;24/03/2025;6.444,484;6.510,364;6.432,096;6.496,850;70.917.519.999,37;218.970
DOLFUT;21/03/2025;6.419,145;6.472,075;6.410,699;6.456,872;68.666.750.837,36;212.830
DOLFUT;20/03/2025;6.388,739;6.413,514;6.374,098;6.406,194;77.532.077.279,32;242.430
DOLFUT;19/03/2025;6.414,640;6.426,465;6.358,332;6.377,477;71.623.994.767,83;224.235
DOLFUT;18/03/2025;6.442,231;6.453,493;6.387,049;6.407,320;77.182.261.609,06;240.655
DOLFUT;17/03/2025;6.485,589;6.486,152;6.400,563;6.425,339;77.996.911.640,01;242.390
DOLFUT;14/03/2025;6.545,276;6.545,839;6.455,182;6.492,909;93.688.403.743,52;288.830
DOLFUT;13/03/2025;6.586,944;6.596,516;6.546,402;6.557,663;67.559.865.852,14;205.680
DOLFUT;12/03/2025;6.574,556;6.610,030;6.541,334;6.562,731;71.410.732.893,30;217.180
DOLFUT;11/03/2025;6.605,525;6.613,972;6.563,294;6.568,925;79.587.122.768,93;241.405
DOLFUT;10/03/2025;6.551,469;6.642,689;6.530,072;6.623,544;73.480.763.848,75;223.205
DOLFUT;07/03/2025;6.523,878;6.562,731;6.509,801;6.547,528;85.165.534.182,24;260.480
DOLFUT;06/03/2025;6.511,491;6.543,586;6.488,967;6.525,568;88.248.211.584,36;270.865
DOLFUT;05/03/2025;6.599,332;6.619,603;6.496,850;6.497,977;64.305.042.888,41;196.130
DOLFUT;28/02/2025;6.608,904;6.701,250;6.594,264;6.655,640;111.653.507.170,50;335.955
DOLFUT;27/02/2025;6.602,592;6.628,120;6.578,199;6.618,476;82.232.419.055,21;248.905
DOLFUT;26/02/2025;6.513,529;6.615,073;6.506,722;6.586,709;109.823.253.551,03;334.765
DOLFUT;25/02/2025;6.545,864;6.599,189;6.514,096;6.515,231;82.288.822.037,31;251.175
DOLFUT;24/02/2025;6.495,943;6.568,556;6.480,627;6.549,835;77.935.358.260,52;239.350
DOLFUT;21/02/2025;6.484,598;6.515,798;6.467,579;6.512,395;77.220.262.156,80;238.070
DOLFUT;20/02/2025;6.485,165;6.495,376;6.460,772;6.481,194;66.598.081.458,19;205.650
DOLFUT;19/02/2025;6.488,569;6.513,529;6.456,801;6.501,049;77.691.603.668,58;239.490
DOLFUT;18/02/2025;6.491,973;6.506,155;6.450,561;6.467,012;75.046.736.261,29;231.780
DOLFUT;17/02/2025;6.497,078;6.506,155;6.476,089;6.494,242;42.909.920.143,82;132.215
DOLFUT;14/02/2025;6.556,075;6.561,181;6.472,685;6.486,300;89.442.004.549,88;274.955
DOLFUT;13/02/2025;6.558,912;6.596,352;6.547,566;6.554,373;82.713.354.861,64;251.815
DOLFUT;12/02/2025;6.566,286;6.585,574;6.535,086;6.563,450;95.762.170.382,15;292.005
DOLFUT;11/02/2025;6.599,756;6.609,400;6.553,239;6.565,719;65.225.963.303,11;198.465
DOLFUT;10/02/2025;6.609,400;6.632,091;6.562,883;6.593,516;55.672.686.529,59;168.960
DOLFUT;07/02/2025;6.577,065;6.622,447;6.532,817;6.615,073;96.012.137.560,32;292.040
DOLFUT;06/02/2025;6.612,236;6.637,197;6.550,403;6.565,152;81.289.283.908,07;246.760
DOLFUT;05/02/2025;6.565,719;6.629,822;6.552,104;6.604,294;69.408.765.466,83;210.330
DOLFUT;04/02/2025;6.608,833;6.642,302;6.554,373;6.558,912;75.984.819.764,32;230.425
DOLFUT;03/02/2025;6.705,270;6.733,067;6.606,563;6.622,447;94.984.763.198,59;284.810
DOLFUT;31/01/2025;6.693,358;6.700,165;6.628,687;6.666,695;99.717.412.713,73;299.595
DOLFUT;30/01/2025;6.683,079;6.785,641;6.665,985;6.698,463;87.916.236.870,67;261.950
DOLFUT;29/01/2025;6.684,788;6.713,278;6.660,857;6.672,822;83.811.623.714,89;250.650
DOLFUT;28/01/2025;6.740,628;6.751,454;6.676,811;6.676,811;63.754.590.284,65;190.105
DOLFUT;27/01/2025;6.783,932;6.793,618;6.721,824;6.723,534;65.449.830.491,19;193.815
DOLFUT;24/01/2025;6.734,930;6.760,570;6.694,475;6.743,477;74.839.263.773,71;222.585
DOLFUT;23/01/2025;6.783,932;6.815,270;6.704,161;6.762,280;88.789.001.138,79;262.480
DOLFUT;22/01/2025;6.866,551;6.871,680;6.752,593;6.782,792;106.080.102.219,98;312.005
DOLFUT;21/01/2025;6.914,984;6.928,089;6.870,540;6.879,087;72.916.263.999,78;211.440
DOLFUT;20/01/2025;6.927,519;6.952,020;6.877,947;6.877,947;50.480.320.356,86;146.075
DOLFUT;17/01/2025;6.907,007;6.956,578;6.884,785;6.936,636;69.019.375.704,95;199.535
DOLFUT;16/01/2025;6.882,506;6.935,496;6.850,027;6.913,844;95.653.191.479,62;277.355
DOLFUT;15/01/2025;6.911,565;6.936,636;6.861,993;6.875,668;82.241.840.519,38;238.445
DOLFUT;14/01/2025;6.964,555;6.965,125;6.905,867;6.931,508;79.308.947.867,34;228.965
DOLFUT;13/01/2025;7.006,720;7.018,116;6.948,601;6.973,672;63.047.059.425,44;180.620
DOLFUT;10/01/2025;6.914,984;7.006,720;6.900,739;6.983,359;78.318.231.020,63;224.730
DOLFUT;09/01/2025;6.986,777;7.005,011;6.902,448;6.903,018;63.927.605.614,23;183.800
DOLFUT;08/01/2025;7.011,848;7.044,326;6.982,789;6.986,777;76.246.487.162,16;217.415
DOLFUT;07/01/2025;6.997,603;7.003,871;6.929,798;6.985,638;75.121.249.354,01;215.775
DOLFUT;06/01/2025;7.034,070;7.046,036;6.975,951;6.998,743;79.927.270.679,74;228.245
DOLFUT;03/01/2025;7.042,617;7.101,875;7.027,802;7.082,502;80.178.635.548,92;226.875
DOLFUT;02/01/2025;7.079,083;7.134,353;7.040,907;7.052,873;88.181.134.418,69;248.945
DOLFUT;30/12/2024;7.110,422;7.153,156;7.050,594;7.070,537;119.475.984.066,65;336.965
DOLFUT;27/12/2024;7.096,715;7.125,365;7.073,794;7.102,445;83.375.879.461,23;234.725
DOLFUT;26/12/2024;7.065,772;7.108,175;7.048,582;7.092,704;114.152.641.029,88;322.560
DOLFUT;23/12/2024;7.019,359;7.111,613;7.006,179;7.111,040;105.863.393.357,95;299.230
DOLFUT;20/12/2024;7.001,022;7.014,775;6.935,699;6.990,708;147.007.112.689,78;421.615
DOLFUT;19/12/2024;7.166,049;7.229,653;7.004,460;7.062,907;236.575.027.088,44;667.140
DOLFUT;18/12/2024;6.995,292;7.246,270;6.991,281;7.168,914;143.720.456.460,76;404.820
DOLFUT;17/12/2024;7.043,425;7.125,365;6.953,463;7.003,887;167.293.278.372,33;475.000
DOLFUT;16/12/2024;6.962,058;7.058,896;6.913,925;7.057,750;101.989.906.286,75;292.790
DOLFUT;13/12/2024;6.874,960;6.973,518;6.854,332;6.931,115;105.226.670.777,10;303.910
DOLFUT;12/12/2024;6.766,662;6.943,721;6.735,146;6.859,489;139.179.035.445,57;406.905
DOLFUT;11/12/2024;6.970,653;6.971,799;6.817,086;6.836,569;117.452.375.470,00;340.365
DOLFUT;10/12/2024;6.939,137;6.971,226;6.909,914;6.941,429;92.837.652.684,18;267.260
DOLFUT;09/12/2024;6.982,113;6.994,719;6.933,980;6.982,686;68.833.224.164,31;197.590
DOLFUT;06/12/2024;6.913,925;7.001,595;6.874,387;6.994,146;89.903.990.544,67;258.845
DOLFUT;05/12/2024;6.929,969;6.935,699;6.848,029;6.887,567;94.940.382.921,04;275.870
DOLFUT;04/12/2024;6.960,912;6.978,102;6.917,363;6.947,159;93.155.649.111,21;268.090
DOLFUT;03/12/2024;6.956,901;7.005,606;6.932,834;6.945,440;78.939.634.509,81;226.500
DOLFUT;02/12/2024;6.893,297;7.003,887;6.892,724;6.966,069;95.267.702.345,57;273.500
DOLFUT;29/11/2024;6.899,027;7.033,684;6.850,321;6.877,252;150.059.371.763,47;432.575
DOLFUT;28/11/2024;6.882,794;6.942,679;6.849,396;6.921,374;92.200.998.845,93;267.565
DOLFUT;27/11/2024;6.685,863;6.868,399;6.682,408;6.863,216;124.376.441.813,40;367.965
DOLFUT;26/11/2024;6.696,804;6.718,685;6.659,951;6.693,925;73.558.822.613,02;220.045
DOLFUT;25/11/2024;6.668,013;6.706,593;6.654,769;6.683,560;99.132.709.216,50;296.640
DOLFUT;22/11/2024;6.712,351;6.722,140;6.673,195;6.691,045;90.640.350.775,50;270.565
DOLFUT;21/11/2024;6.676,074;6.726,746;6.665,709;6.704,865;85.651.739.883,59;255.510
DOLFUT;19/11/2024;6.649,586;6.684,136;6.626,553;6.659,375;79.210.319.470,82;238.035
DOLFUT;18/11/2024;6.670,316;6.688,742;6.615,037;6.628,857;79.027.917.942,85;238.095
DOLFUT;14/11/2024;6.695,076;6.725,019;6.647,283;6.666,861;79.651.396.702,60;238.600
DOLFUT;13/11/2024;6.607,551;6.713,503;6.602,945;6.699,107;107.887.479.147,06;323.770
DOLFUT;12/11/2024;6.670,316;6.687,015;6.627,129;6.630,008;85.614.309.904,43;257.095
DOLFUT;11/11/2024;6.667,437;6.710,048;6.632,312;6.655,345;54.054.527.768,60;161.990
DOLFUT;08/11/2024;6.616,189;6.680,681;6.601,793;6.626,553;69.667.178.687,89;209.625
DOLFUT;07/11/2024;6.568,971;6.604,672;6.501,024;6.575,881;105.668.239.731,23;322.455
DOLFUT;06/11/2024;6.740,566;6.765,326;6.538,453;6.595,459;104.280.882.397,49;314.240
DOLFUT;05/11/2024;6.681,257;6.701,986;6.626,553;6.640,949;68.301.910.297,66;204.965
DOLFUT;04/11/2024;6.733,656;6.743,445;6.647,859;6.685,287;78.732.151.706,64;235.595
DOLFUT;01/11/2024;6.684,136;6.799,876;6.656,496;6.786,056;86.982.968.875,44;258.300
DOLFUT;31/10/2024;6.658,799;6.695,652;6.645,556;6.689,318;92.060.424.557,79;275.895
DOLFUT;30/10/2024;6.661,110;6.690,563;6.646,672;6.658,799;79.246.843.050,02;237.660
DOLFUT;29/10/2024;6.588,342;6.662,265;6.581,412;6.655,334;106.047.800.095,93;320.210
DOLFUT;28/10/2024;6.589,497;6.609,710;6.569,284;6.598,160;49.305.527.003,73;149.665
DOLFUT;25/10/2024;6.551,958;6.605,668;6.547,916;6.599,315;67.508.756.922,08;205.100
DOLFUT;24/10/2024;6.567,551;6.612,020;6.543,296;6.550,803;70.319.321.984,97;213.565
DOLFUT;23/10/2024;6.609,133;6.625,881;6.571,017;6.572,172;69.961.920.017,94;211.980
DOLFUT;22/10/2024;6.579,679;6.610,865;6.560,621;6.583,722;62.961.727.105,64;191.140
DOLFUT;21/10/2024;6.595,272;6.632,234;6.576,792;6.584,299;68.561.189.422,78;207.755
DOLFUT;18/10/2024;6.520,772;6.597,005;6.510,955;6.591,230;61.360.732.393,72;187.030
DOLFUT;17/10/2024;6.570,439;6.591,807;6.537,520;6.537,520;58.783.224.446,92;179.105
DOLFUT;16/10/2024;6.537,520;6.595,272;6.515,575;6.558,311;72.282.950.268,42;220.470
DOLFUT;15/10/2024;6.471,683;6.556,001;6.458,400;6.537,520;83.968.359.112,89;257.230
DOLFUT;14/10/2024;6.499,404;6.542,141;6.441,652;6.464,753;56.093.618.238,31;173.090
DOLFUT;11/10/2024;6.452,625;6.545,606;6.434,144;6.486,699;82.036.656.394,53;252.180
DOLFUT;10/10/2024;6.463,020;6.489,586;6.444,540;6.465,908;66.603.061.723,52;206.050
DOLFUT;09/10/2024;6.411,044;6.485,544;6.405,846;6.477,458;62.167.687.355,83;192.495
DOLFUT;08/10/2024;6.378,703;6.418,551;6.365,997;6.411,044;59.246.104.714,44;185.300
DOLFUT;07/10/2024;6.337,699;6.368,307;6.279,369;6.368,307;59.464.996.866,10;187.745
DOLFUT;04/10/2024;6.344,051;6.396,606;6.312,865;6.312,865;99.333.976.854,61;313.125
DOLFUT;03/10/2024;6.320,951;6.387,365;6.316,908;6.346,361;64.197.173.216,49;202.070
DOLFUT;02/10/2024;6.271,861;6.316,908;6.262,621;6.309,400;71.209.988.827,49;226.150
DOLFUT;01/10/2024;6.346,939;6.349,249;6.284,567;6.289,187;115.694.040.243,91;365.855
DOLFUT;30/09/2024;6.296,117;6.344,629;6.263,199;6.318,641;106.455.416.514,65;337.160
DOLFUT;27/09/2024;6.287,399;6.327,384;6.287,399;6.303,625;70.655.048.544,27;224.155
DOLFUT;26/09/2024;6.310,579;6.323,327;6.265,959;6.307,102;77.557.721.197,10;246.110
DOLFUT;25/09/2024;6.325,066;6.372,004;6.305,943;6.347,666;77.698.684.548,46;244.775
DOLFUT;24/09/2024;6.399,240;6.407,932;6.314,635;6.321,589;85.767.536.232,84;270.635
DOLFUT;23/09/2024;6.431,111;6.493,696;6.409,091;6.425,317;79.233.814.700,38;246.310
DOLFUT;20/09/2024;6.303,625;6.407,353;6.285,661;6.401,558;80.144.242.313,49;251.970
DOLFUT;19/09/2024;6.260,164;6.312,897;6.260,164;6.291,456;90.629.355.089,03;288.240
DOLFUT;18/09/2024;6.356,938;6.377,219;6.278,128;6.330,861;83.094.530.777,71;262.235
DOLFUT;17/09/2024;6.396,922;6.400,978;6.358,097;6.360,994;66.500.290.785,69;208.470
DOLFUT;16/09/2024;6.458,347;6.479,209;6.381,276;6.389,968;68.528.317.563,05;213.745
DOLFUT;13/09/2024;6.519,193;6.524,408;6.436,906;6.459,506;66.683.009.857,98;206.135
DOLFUT;12/09/2024;6.559,177;6.592,787;6.520,352;6.533,101;59.098.997.366,22;180.290
DOLFUT;11/09/2024;6.545,849;6.589,890;6.510,501;6.581,198;77.226.098.251,51;235.730
DOLFUT;10/09/2024;6.479,788;6.587,572;6.468,198;6.578,300;79.720.592.990,75;243.725
DOLFUT;09/09/2024;6.490,219;6.552,803;6.476,891;6.491,378;57.877.918.616,80;177.805
DOLFUT;06/09/2024;6.480,947;6.508,762;6.424,158;6.508,762;86.218.617.595,39;266.290
DOLFUT;05/09/2024;6.549,326;6.564,972;6.467,619;6.475,152;84.476.762.094,86;259.640
DOLFUT;04/09/2024;6.564,972;6.579,459;6.526,147;6.559,177;66.669.473.115,88;203.560
DOLFUT;03/09/2024;6.552,803;6.569,608;6.480,947;6.563,234;82.615.482.656,67;252.740
DOLFUT;02/09/2024;6.553,383;6.579,459;6.515,137;6.527,885;65.605.992.235,56;200.635
DOLFUT;30/08/2024;6.481,527;6.616,546;6.480,368;6.517,455;165.475.823.884,62;504.605
DOLFUT;29/08/2024;6.457,451;6.587,135;6.456,288;6.547,008;111.232.054.692,03;339.980
DOLFUT;28/08/2024;6.415,580;6.480,131;6.412,090;6.472,571;104.922.270.544,52;325.725
DOLFUT;27/08/2024;6.383,013;6.421,977;6.372,545;6.407,438;83.813.978.478,15;261.935
DOLFUT;26/08/2024;6.391,155;6.416,161;6.369,056;6.394,644;76.227.696.809,87;238.600
