Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
DI1F29;09/05/2025;13,385;13,465;13,315;13,385;23.792.193.618,83;375.111
DI1F29;08/05/2025;13,445;13,485;13,345;13,415;45.305.690.988,90;715.342
DI1F29;07/05/2025;13,540;13,615;13,485;13,500;13.878.254.541,00;220.227
DI1F29;06/05/2025;13,690;13,735;13,530;13,530;19.068.707.965,26;303.342
DI1F29;05/05/2025;13,580;13,735;13,555;13,690;9.174.569.767,53;146.349
DI1F29;02/05/2025;13,545;13,650;13,525;13,605;17.326.609.233,67;275.727
DI1F29;30/04/2025;13,635;13,645;13,500;13,535;32.013.242.667,60;509.631
DI1F29;29/04/2025;13,650;13,700;13,615;13,640;20.269.474.979,15;323.581
DI1F29;28/04/2025;13,610;13,750;13,600;13,640;25.491.393.491,43;407.517
DI1F29;25/04/2025;13,620;13,690;13,520;13,590;23.467.134.041,48;374.353
DI1F29;24/04/2025;13,845;13,855;13,530;13,600;38.614.693.680,54;617.792
DI1F29;23/04/2025;14,030;14,055;13,745;13,855;24.822.826.327,84;399.908
DI1F29;22/04/2025;14,095;14,135;13,960;14,080;18.872.265.874,44;305.998
DI1F29;17/04/2025;14,115;14,220;14,010;14,060;28.978.812.396,36;470.956
DI1F29;16/04/2025;14,085;14,200;14,060;14,125;15.265.443.874,60;248.345
DI1F29;15/04/2025;14,020;14,180;13,970;14,110;18.365.412.821,45;298.941
DI1F29;14/04/2025;14,205;14,250;14,025;14,025;13.405.955.382,23;217.979
DI1F29;11/04/2025;14,420;14,520;14,175;14,225;20.921.869.482,51;343.425
DI1F29;10/04/2025;14,370;14,565;14,280;14,470;23.541.783.673,44;387.651
DI1F29;09/04/2025;14,350;14,755;14,215;14,350;40.211.417.242,12;664.315
DI1F29;08/04/2025;14,185;14,345;14,115;14,325;17.974.992.158,25;294.479
DI1F29;07/04/2025;14,025;14,275;14,015;14,165;21.563.645.533,28;352.464
DI1F29;04/04/2025;14,100;14,230;13,925;14,030;30.057.149.355,09;490.517
DI1F29;03/04/2025;14,420;14,420;14,110;14,130;40.189.249.176,51;659.864
DI1F29;02/04/2025;14,580;14,690;14,490;14,575;17.166.560.709,09;284.868
DI1F29;01/04/2025;14,735;14,735;14,565;14,595;10.760.439.385,45;178.951
DI1F29;31/03/2025;14,805;14,810;14,660;14,715;13.109.274.824,63;218.823
DI1F29;28/03/2025;14,820;14,965;14,710;14,820;20.538.341.995,59;344.364
DI1F29;27/03/2025;14,890;14,890;14,685;14,780;26.251.147.818,32;439.271
DI1F29;26/03/2025;14,785;14,945;14,765;14,900;22.004.070.605,46;369.746
DI1F29;25/03/2025;14,700;14,815;14,510;14,795;25.828.232.823,14;431.268
DI1F29;24/03/2025;14,505;14,735;14,470;14,720;22.027.026.152,30;367.100
DI1F29;21/03/2025;14,450;14,595;14,410;14,535;23.652.932.958,10;393.471
DI1F29;20/03/2025;14,110;14,475;14,100;14,440;36.252.013.676,11;598.838
DI1F29;19/03/2025;14,215;14,260;14,070;14,110;21.226.140.458,38;349.299
DI1F29;18/03/2025;14,340;14,375;14,155;14,195;16.637.550.351,36;274.791
DI1F29;17/03/2025;14,450;14,500;14,275;14,315;14.473.699.772,57;239.897
DI1F29;14/03/2025;14,385;14,505;14,285;14,425;18.922.212.033,99;314.208
DI1F29;13/03/2025;14,540;14,640;14,385;14,410;31.815.212.087,39;531.170
DI1F29;12/03/2025;14,440;14,615;14,400;14,545;26.382.450.793,36;440.725
DI1F29;11/03/2025;14,600;14,640;14,400;14,480;22.485.344.993,33;375.595
DI1F29;10/03/2025;14,500;14,720;14,370;14,635;24.740.777.967,68;413.441
DI1F29;07/03/2025;14,850;14,850;14,505;14,535;23.922.149.578,97;401.568
DI1F29;06/03/2025;14,790;14,900;14,675;14,880;23.576.905.081,53;398.084
DI1F29;05/03/2025;15,025;15,030;14,715;14,750;10.306.102.655,27;174.453
DI1F29;28/02/2025;14,790;15,105;14,775;15,045;30.385.308.619,78;516.016
DI1F29;27/02/2025;14,790;14,860;14,610;14,810;29.208.080.272,81;492.957
DI1F29;26/02/2025;14,425;14,825;14,395;14,815;25.588.372.701,04;430.686
DI1F29;25/02/2025;14,440;14,470;14,270;14,410;24.865.449.588,43;415.275
DI1F29;24/02/2025;14,285;14,480;14,250;14,470;16.408.674.879,93;273.961
DI1F29;21/02/2025;14,465;14,480;14,250;14,295;25.238.090.249,70;421.305
DI1F29;20/02/2025;14,470;14,580;14,405;14,440;36.207.356.997,86;607.438
DI1F29;19/02/2025;14,305;14,495;14,250;14,480;20.972.642.814,53;351.290
DI1F29;18/02/2025;14,300;14,400;14,150;14,315;23.497.876.131,35;392.084
DI1F29;17/02/2025;14,465;14,505;14,280;14,315;15.818.085.520,71;264.768
DI1F29;14/02/2025;14,800;14,840;14,425;14,450;20.314.528.294,18;342.957
DI1F29;13/02/2025;14,880;14,925;14,750;14,785;30.232.287.404,60;514.934
DI1F29;12/02/2025;14,815;14,935;14,710;14,915;23.645.860.240,60;403.048
DI1F29;11/02/2025;14,850;14,950;14,725;14,825;13.111.133.435,63;223.217
DI1F29;10/02/2025;14,920;14,970;14,815;14,885;12.243.076.127,14;209.282
DI1F29;07/02/2025;14,700;14,915;14,615;14,900;17.048.892.156,13;290.554
DI1F29;06/02/2025;14,665;14,775;14,565;14,665;18.779.217.537,39;319.256
DI1F29;05/02/2025;14,500;14,690;14,475;14,645;15.288.006.942,77;259.108
DI1F29;04/02/2025;14,480;14,615;14,305;14,470;21.618.627.841,50;365.160
DI1F29;03/02/2025;14,800;14,820;14,415;14,445;22.822.966.620,22;386.576
DI1F29;31/01/2025;14,830;14,860;14,555;14,775;19.028.269.679,54;324.334
DI1F29;30/01/2025;15,120;15,225;14,690;14,865;35.293.511.627,11;606.225
DI1F29;29/01/2025;15,070;15,170;15,045;15,115;9.693.235.154,79;167.624
DI1F29;28/01/2025;15,050;15,110;15,000;15,065;7.887.052.682,48;136.176
DI1F29;27/01/2025;15,170;15,265;15,030;15,075;6.975.394.073,85;120.725
DI1F29;24/01/2025;15,200;15,260;15,080;15,150;15.021.145.679,33;260.482
DI1F29;23/01/2025;15,010;15,225;14,990;15,205;24.289.679.281,86;420.956
DI1F29;22/01/2025;15,030;15,095;14,885;14,995;15.892.854.383,62;274.363
DI1F29;21/01/2025;15,010;15,130;15,000;15,020;12.754.230.429,21;220.874
DI1F29;20/01/2025;15,130;15,290;14,970;15,015;13.848.106.659,59;240.268
DI1F29;17/01/2025;15,030;15,195;14,980;15,190;15.999.280.645,33;277.985
DI1F29;16/01/2025;14,840;15,075;14,810;15,010;17.140.530.129,99;296.614
DI1F29;15/01/2025;15,040;15,080;14,810;14,830;19.709.944.642,47;340.461
DI1F29;14/01/2025;15,315;15,365;15,040;15,060;14.248.968.150,84;248.839
DI1F29;13/01/2025;15,370;15,440;15,230;15,340;10.579.341.662,96;185.380
DI1F29;10/01/2025;15,170;15,440;15,105;15,400;12.012.686.524,72;210.513
DI1F29;09/01/2025;15,225;15,290;15,055;15,140;15.501.211.658,00;270.600
DI1F29;08/01/2025;15,200;15,325;15,060;15,235;11.143.298.686,91;194.940
DI1F29;07/01/2025;15,065;15,215;14,940;15,190;11.392.179.022,56;198.479
DI1F29;06/01/2025;15,270;15,295;15,040;15,045;7.881.042.220,08;137.787
DI1F29;03/01/2025;15,420;15,565;15,270;15,320;8.730.071.250,41;153.935
DI1F29;02/01/2025;15,795;15,935;15,305;15,385;12.845.195.416,52;228.396
DI1F29;30/12/2024;15,560;15,785;15,475;15,705;9.030.903.429,55;161.047
DI1F29;27/12/2024;15,380;15,645;15,180;15,625;6.752.984.255,83;119.523
DI1F29;26/12/2024;15,075;15,440;15,040;15,395;6.320.988.658,67;111.385
DI1F29;23/12/2024;14,765;15,105;14,765;15,050;6.358.318.674,94;110.970
DI1F29;20/12/2024;15,040;15,300;14,510;14,680;19.515.260.399,93;340.205
DI1F29;19/12/2024;15,550;16,140;14,920;15,050;29.031.232.740,39;517.933
DI1F29;18/12/2024;14,835;15,710;14,760;15,540;21.513.888.983,03;380.773
DI1F29;17/12/2024;15,270;15,640;14,855;15,050;32.724.441.755,39;578.897
DI1F29;16/12/2024;14,645;15,305;14,640;15,270;18.801.453.696,99;329.728
DI1F29;13/12/2024;14,200;14,700;14,155;14,650;18.921.867.930,44;325.030
DI1F29;12/12/2024;13,880;14,600;13,860;14,165;29.739.966.021,83;507.262
DI1F29;11/12/2024;14,235;14,330;13,875;13,905;19.399.830.935,92;329.547
DI1F29;10/12/2024;14,625;14,625;14,235;14,235;20.716.747.936,37;356.077
DI1F29;09/12/2024;14,420;14,745;14,410;14,685;14.209.366.234,02;246.096
DI1F29;06/12/2024;14,155;14,615;14,125;14,375;15.123.291.232,33;260.174
DI1F29;05/12/2024;14,070;14,185;13,970;14,145;11.532.148.323,34;196.155
DI1F29;04/12/2024;14,095;14,305;14,005;14,070;14.230.621.599,84;242.830
DI1F29;03/12/2024;13,865;14,215;13,820;14,105;13.228.741.881,47;225.605
DI1F29;02/12/2024;13,795;13,945;13,740;13,865;17.018.138.386,74;287.764
DI1F29;29/11/2024;13,860;14,460;13,655;13,800;29.760.142.181,97;505.603
DI1F29;28/11/2024;13,565;13,910;13,560;13,910;18.283.827.792,98;308.443
DI1F29;27/11/2024;13,080;13,595;13,080;13,450;28.536.030.677,85;475.281
DI1F29;26/11/2024;13,170;13,205;13,060;13,085;12.080.357.970,74;199.312
DI1F29;25/11/2024;13,225;13,225;13,060;13,125;11.769.149.340,18;194.485
DI1F29;22/11/2024;13,150;13,275;13,105;13,170;10.831.795.224,76;179.532
DI1F29;21/11/2024;13,175;13,280;13,105;13,150;11.161.531.318,72;185.106
DI1F29;19/11/2024;13,255;13,310;13,135;13,160;9.126.711.626,33;151.605
DI1F29;18/11/2024;13,240;13,345;13,220;13,245;11.416.097.733,28;190.074
DI1F29;14/11/2024;13,135;13,255;13,105;13,250;11.328.489.676,06;187.981
DI1F29;13/11/2024;13,150;13,360;13,115;13,160;23.266.605.836,69;387.343
DI1F29;12/11/2024;12,995;13,215;12,960;13,165;14.816.861.549,35;245.554
DI1F29;11/11/2024;12,920;13,085;12,920;12,975;10.725.523.366,80;177.314
DI1F29;08/11/2024;12,900;13,065;12,890;12,925;12.890.122.912,76;212.796
DI1F29;07/11/2024;13,010;13,030;12,790;12,850;25.256.823.865,91;416.166
DI1F29;06/11/2024;13,185;13,215;12,875;12,990;19.456.688.548,91;322.095
DI1F29;05/11/2024;13,040;13,155;12,930;12,930;10.481.538.810,25;173.798
DI1F29;04/11/2024;13,120;13,145;13,020;13,040;9.374.629.309,59;155.603
DI1F29;01/11/2024;13,005;13,300;12,940;13,220;19.330.254.933,26;321.868
DI1F29;31/10/2024;12,905;13,015;12,875;13,005;13.261.698.767,96;219.407
DI1F29;30/10/2024;12,940;12,980;12,830;12,890;9.182.953.761,70;151.716
DI1F29;29/10/2024;12,845;12,970;12,755;12,945;10.093.763.504,23;166.633
DI1F29;28/10/2024;12,820;12,865;12,715;12,840;4.822.174.174,08;79.418
DI1F29;25/10/2024;12,700;12,850;12,690;12,835;7.810.058.067,89;128.587
DI1F29;24/10/2024;12,980;13,050;12,680;12,680;16.151.066.208,69;266.898
DI1F29;23/10/2024;12,900;13,000;12,880;12,975;6.294.996.677,52;104.398
DI1F29;22/10/2024;12,870;12,955;12,810;12,855;8.754.592.825,21;144.875
DI1F29;21/10/2024;12,965;13,000;12,865;12,880;9.380.697.587,29;155.595
DI1F29;18/10/2024;12,865;12,995;12,820;12,915;9.249.422.503,09;153.571
DI1F29;17/10/2024;12,845;12,965;12,825;12,840;10.091.855.895,58;167.459
DI1F29;16/10/2024;12,720;12,885;12,695;12,825;11.298.652.037,23;186.835
DI1F29;15/10/2024;12,650;12,775;12,530;12,770;10.602.057.795,48;174.341
DI1F29;14/10/2024;12,745;12,835;12,620;12,620;9.914.917.531,42;163.479
DI1F29;11/10/2024;12,600;12,885;12,590;12,755;15.584.149.994,55;257.948
DI1F29;10/10/2024;12,580;12,740;12,520;12,625;13.896.073.306,30;228.789
DI1F29;09/10/2024;12,335;12,625;12,330;12,535;15.184.978.530,76;249.065
DI1F29;08/10/2024;12,350;12,395;12,325;12,345;8.796.800.154,13;143.433
DI1F29;07/10/2024;12,485;12,500;12,340;12,340;10.385.911.152,99;169.946
DI1F29;04/10/2024;12,415;12,525;12,405;12,465;13.914.035.021,68;227.995
DI1F29;03/10/2024;12,345;12,475;12,345;12,420;11.384.530.075,88;186.370
DI1F29;02/10/2024;12,325;12,365;12,290;12,340;7.979.513.850,78;130.257
DI1F29;01/10/2024;12,470;12,515;12,340;12,340;10.150.096.416,40;166.336
DI1F29;30/09/2024;12,340;12,495;12,325;12,490;6.650.742.954,02;109.070
DI1F29;27/09/2024;12,340;12,420;12,340;12,355;7.918.320.042,21;129.627
DI1F29;26/09/2024;12,240;12,350;12,170;12,330;11.394.800.024,51;185.846
DI1F29;25/09/2024;12,230;12,355;12,080;12,270;13.116.194.160,95;213.743
DI1F29;24/09/2024;12,405;12,475;12,260;12,265;11.935.376.757,82;195.543
DI1F29;23/09/2024;12,400;12,575;12,400;12,475;13.269.716.433,57;218.788
DI1F29;20/09/2024;12,090;12,460;12,075;12,310;20.466.880.689,70;335.100
DI1F29;19/09/2024;12,000;12,135;11,910;12,080;12.212.431.027,76;198.141
DI1F29;18/09/2024;11,965;11,995;11,850;11,960;12.802.061.862,75;206.772
DI1F29;17/09/2024;11,970;12,060;11,935;11,965;8.875.107.521,01;143.762
DI1F29;16/09/2024;11,910;12,000;11,895;11,970;6.758.743.559,00;109.364
DI1F29;13/09/2024;11,960;11,975;11,845;11,885;7.945.212.639,16;128.300
DI1F29;12/09/2024;11,855;11,990;11,820;11,960;18.529.174.889,72;299.831
DI1F29;11/09/2024;11,790;11,840;11,725;11,835;7.164.247.418,32;115.344
DI1F29;10/09/2024;11,800;11,840;11,735;11,810;7.095.183.108,20;114.287
DI1F29;09/09/2024;11,830;11,885;11,740;11,805;6.119.333.846,20;98.636
DI1F29;06/09/2024;11,800;11,860;11,690;11,805;10.874.297.746,43;175.283
DI1F29;05/09/2024;11,955;11,985;11,775;11,795;10.966.767.887,52;177.489
DI1F29;04/09/2024;12,140;12,140;11,925;11,965;12.403.966.204,05;201.727
DI1F29;03/09/2024;12,195;12,215;12,045;12,130;13.631.771.192,17;222.723
DI1F29;02/09/2024;12,150;12,220;12,110;12,150;10.962.366.980,39;179.597
DI1F29;30/08/2024;11,895;12,175;11,870;12,165;30.562.715.923,06;498.575
DI1F29;29/08/2024;11,700;11,970;11,700;11,875;16.275.935.908,28;263.804
DI1F29;28/08/2024;11,600;11,770;11,595;11,735;17.008.794.515,63;273.925
DI1F29;27/08/2024;11,505;11,625;11,450;11,615;8.832.428.977,87;141.761
DI1F29;26/08/2024;11,565;11,600;11,490;11,495;5.284.552.941,92;84.762
